chat_id,timestamp,customer_id,agent_id,first_response_time_sec,chat_duration_min,chat_status,csat_score,sentiment,issue_category
IM-2026041268,2026-04-14 21:00:00,CUST-4371,AGT-234,79,12.7,Resolved,5,Neutral,Account Management
IM-2026041269,2026-04-14 21:15:00,CUST-8649,AGT-203,757,11.9,Resolved,1,Negative,Technical Support
IM-2026041270,2026-04-14 21:15:00,CUST-9775,AGT-214,416,15.5,Resolved,1,Negative,Technical Support
IM-2026041271,2026-04-14 21:30:00,CUST-5946,AGT-215,396,13.6,Transferred,1,Negative,Technical Support
IM-2026041272,2026-04-14 21:30:00,CUST-7867,AGT-213,728,8.1,Resolved,2,Neutral,Account Management
IM-2026041273,2026-04-14 21:45:00,CUST-7277,AGT-209,1017,20.3,Unresolved,1,Negative,General Inquiry
IM-2026041274,2026-04-14 22:00:00,CUST-3371,AGT-225,244,9.3,Resolved,5,Positive,Billing & Payment
IM-2026041275,2026-04-14 22:00:00,CUST-3441,AGT-212,751,3.0,Unresolved,2,Neutral,Account Management
IM-2026041276,2026-04-14 22:00:00,CUST-3446,AGT-224,181,4.7,Resolved,5,Positive,Billing & Payment
IM-2026041277,2026-04-14 22:15:00,CUST-7127,AGT-234,396,8.8,Unresolved,1,Negative,Network Outage
IM-2026041278,2026-04-14 23:00:00,CUST-4848,AGT-209,166,6.4,Resolved,4,Positive,Billing & Payment
IM-2026041279,2026-04-14 23:30:00,CUST-9229,AGT-211,180,12.5,Resolved,4,Positive,Billing & Payment
IM-2026041280,2026-04-14 23:30:00,CUST-3923,AGT-234,75,14.4,Resolved,5,Positive,Account Management
IM-2026041281,2026-04-15 00:00:00,CUST-8476,AGT-204,158,16.9,Resolved,5,Neutral,Network Outage
IM-2026041282,2026-04-15 00:15:00,CUST-4534,AGT-232,66,15.9,Resolved,4,Neutral,Technical Support
IM-2026041283,2026-04-15 00:30:00,CUST-6612,AGT-205,689,7.5,Transferred,1,Negative,Network Outage
IM-2026041284,2026-04-15 00:45:00,CUST-4887,AGT-232,1104,8.5,Resolved,2,Negative,Billing & Payment
IM-2026041285,2026-04-15 01:15:00,CUST-2665,AGT-229,1709,2.9,Unresolved,1,Neutral,General Inquiry
IM-2026041286,2026-04-15 01:30:00,CUST-9760,AGT-231,47,13.2,Resolved,5,Positive,Network Outage
IM-2026041287,2026-04-15 01:45:00,CUST-9318,AGT-204,549,16.8,Resolved,1,Neutral,Billing & Payment
IM-2026041288,2026-04-15 02:00:00,CUST-3280,AGT-229,206,18.3,Resolved,5,Neutral,Billing & Payment
IM-2026041289,2026-04-15 02:30:00,CUST-7462,AGT-201,690,2.2,Resolved,1,Negative,Account Management
IM-2026041290,2026-04-15 03:30:00,CUST-9119,AGT-230,353,14.2,Unresolved,1,Neutral,Technical Support
IM-2026041291,2026-04-15 03:45:00,CUST-1783,AGT-231,258,5.7,Resolved,3,Neutral,Network Outage
IM-2026041292,2026-04-15 03:45:00,CUST-9172,AGT-215,67,15.2,Unresolved,5,Positive,Billing & Payment
IM-2026041293,2026-04-15 04:15:00,CUST-1645,AGT-224,287,12.2,Resolved,5,Neutral,Network Outage
IM-2026041294,2026-04-15 04:30:00,CUST-3556,AGT-211,79,20.9,Resolved,4,Neutral,Billing & Payment
IM-2026041295,2026-04-15 04:30:00,CUST-4801,AGT-202,297,16.6,Resolved,4,Positive,Network Outage
IM-2026041296,2026-04-15 05:00:00,CUST-6978,AGT-202,681,11.6,Unresolved,1,Negative,Technical Support
IM-2026041297,2026-04-15 05:00:00,CUST-3012,AGT-213,200,10.6,Unresolved,5,Neutral,Account Management
IM-2026041298,2026-04-15 05:15:00,CUST-8623,AGT-209,479,10.1,Unresolved,1,Negative,Account Management
IM-2026041299,2026-04-15 05:15:00,CUST-4700,AGT-234,195,10.6,Resolved,5,Neutral,Technical Support
IM-2026041300,2026-04-15 05:45:00,CUST-1462,AGT-230,969,8.9,Resolved,2,Neutral,Account Management
IM-2026041301,2026-04-15 05:45:00,CUST-1211,AGT-211,472,11.8,Resolved,2,Negative,Technical Support
IM-2026041302,2026-04-15 06:00:00,CUST-5272,AGT-215,220,8.2,Resolved,4,Positive,Billing & Payment
IM-2026041303,2026-04-15 06:00:00,CUST-8160,AGT-229,59,11.5,Unresolved,5,Positive,General Inquiry
IM-2026041304,2026-04-15 06:00:00,CUST-3228,AGT-202,1011,19.9,Unresolved,1,Negative,Network Outage
IM-2026041305,2026-04-15 06:30:00,CUST-1104,AGT-215,223,8.5,Transferred,5,Neutral,Technical Support
IM-2026041306,2026-04-15 06:45:00,CUST-1063,AGT-218,363,7.0,Resolved,1,Neutral,Billing & Payment
IM-2026041307,2026-04-15 07:30:00,CUST-4657,AGT-232,429,2.0,Resolved,2,Neutral,Network Outage
IM-2026041308,2026-04-15 07:45:00,CUST-1673,AGT-233,137,2.0,Resolved,4,Positive,General Inquiry
IM-2026041309,2026-04-15 07:45:00,CUST-5306,AGT-210,61,18.3,Resolved,5,Positive,Billing & Payment
IM-2026041310,2026-04-15 08:15:00,CUST-8591,AGT-208,89,13.5,Resolved,4,Neutral,Technical Support
IM-2026041311,2026-04-15 09:00:00,CUST-3771,AGT-220,133,11.5,Resolved,3,Positive,Technical Support
IM-2026041312,2026-04-15 09:00:00,CUST-3065,AGT-218,538,15.5,Resolved,3,Negative,Account Management
IM-2026041313,2026-04-15 09:45:00,CUST-7467,AGT-219,596,7.2,Resolved,2,Negative,Billing & Payment
IM-2026041314,2026-04-15 10:00:00,CUST-2149,AGT-209,276,20.7,Unresolved,5,Positive,Technical Support
IM-2026041315,2026-04-15 10:00:00,CUST-5628,AGT-216,71,10.3,Resolved,5,Positive,Billing & Payment
IM-2026041316,2026-04-15 10:15:00,CUST-7797,AGT-210,114,14.6,Resolved,4,Positive,Billing & Payment
IM-2026041317,2026-04-15 10:15:00,CUST-1459,AGT-214,367,10.8,Unresolved,3,Negative,General Inquiry
IM-2026041318,2026-04-15 10:30:00,CUST-2678,AGT-233,376,13.9,Resolved,3,Negative,Technical Support
IM-2026041319,2026-04-15 10:30:00,CUST-8542,AGT-214,349,11.5,Transferred,2,Negative,General Inquiry
IM-2026041320,2026-04-15 11:00:00,CUST-4998,AGT-217,52,6.7,Resolved,5,Positive,Technical Support
IM-2026041321,2026-04-15 11:15:00,CUST-1051,AGT-234,1258,8.0,Transferred,1,Neutral,Billing & Payment
IM-2026041322,2026-04-15 11:30:00,CUST-8792,AGT-201,478,21.2,Resolved,1,Negative,Billing & Payment
IM-2026041323,2026-04-15 11:30:00,CUST-7469,AGT-211,69,27.2,Resolved,4,Positive,Account Management
IM-2026041324,2026-04-15 11:45:00,CUST-1698,AGT-228,84,8.5,Resolved,4,Neutral,Network Outage
IM-2026041325,2026-04-15 11:45:00,CUST-4316,AGT-232,602,7.2,Resolved,1,Negative,Network Outage
IM-2026041326,2026-04-15 11:45:00,CUST-1434,AGT-224,575,11.4,Unresolved,1,Neutral,General Inquiry
IM-2026041327,2026-04-15 12:00:00,CUST-5443,AGT-206,103,11.0,Resolved,4,Positive,Account Management
IM-2026041328,2026-04-15 12:15:00,CUST-9142,AGT-206,418,11.4,Unresolved,1,Negative,Technical Support
IM-2026041329,2026-04-15 12:15:00,CUST-5916,AGT-205,139,10.7,Transferred,5,Positive,Account Management
IM-2026041330,2026-04-15 12:15:00,CUST-5072,AGT-227,219,12.3,Resolved,5,Positive,Technical Support
IM-2026041331,2026-04-15 12:30:00,CUST-6209,AGT-220,73,4.0,Resolved,5,Positive,General Inquiry
IM-2026041332,2026-04-15 13:00:00,CUST-8241,AGT-210,114,11.6,Resolved,5,Neutral,Account Management
IM-2026041333,2026-04-15 13:15:00,CUST-6057,AGT-224,310,12.4,Resolved,2,Negative,Billing & Payment
IM-2026041334,2026-04-15 13:15:00,CUST-6994,AGT-213,100,18.7,Resolved,5,Negative,Account Management
IM-2026041335,2026-04-15 13:30:00,CUST-8834,AGT-203,1159,26.2,Resolved,1,Positive,Network Outage
IM-2026041336,2026-04-15 14:00:00,CUST-4508,AGT-210,825,9.7,Resolved,1,Negative,Network Outage
IM-2026041337,2026-04-15 14:00:00,CUST-6868,AGT-230,285,20.8,Resolved,3,Positive,General Inquiry
IM-2026041338,2026-04-15 14:15:00,CUST-6192,AGT-210,220,7.8,Resolved,5,Positive,Network Outage
IM-2026041339,2026-04-15 14:15:00,CUST-2944,AGT-216,151,3.5,Resolved,4,Positive,Technical Support
IM-2026041340,2026-04-15 14:30:00,CUST-5669,AGT-230,143,10.5,Resolved,4,Neutral,Network Outage
IM-2026041341,2026-04-15 14:45:00,CUST-4351,AGT-212,758,2.5,Transferred,2,Neutral,Technical Support
IM-2026041342,2026-04-15 15:00:00,CUST-1577,AGT-216,297,2.0,Resolved,4,Neutral,Technical Support
IM-2026041343,2026-04-15 15:00:00,CUST-1637,AGT-217,159,2.0,Resolved,5,Neutral,Technical Support
IM-2026041344,2026-04-15 15:15:00,CUST-1579,AGT-232,63,7.8,Resolved,5,Positive,Account Management
IM-2026041345,2026-04-15 15:15:00,CUST-5978,AGT-212,309,23.0,Unresolved,2,Negative,Technical Support
IM-2026041346,2026-04-15 15:30:00,CUST-5281,AGT-205,281,15.1,Resolved,5,Neutral,Account Management
IM-2026041347,2026-04-15 15:30:00,CUST-2447,AGT-204,224,7.8,Resolved,5,Positive,Network Outage
IM-2026041348,2026-04-15 15:30:00,CUST-8044,AGT-216,878,19.3,Transferred,3,Negative,Account Management
IM-2026041349,2026-04-15 15:30:00,CUST-2585,AGT-215,990,11.0,Unresolved,1,Negative,Technical Support
IM-2026041350,2026-04-15 15:45:00,CUST-4390,AGT-222,246,9.4,Unresolved,5,Positive,General Inquiry
IM-2026041351,2026-04-15 16:00:00,CUST-8362,AGT-234,224,12.8,Transferred,5,Positive,Technical Support
IM-2026041352,2026-04-15 16:00:00,CUST-5587,AGT-216,156,8.6,Resolved,4,Positive,Technical Support
IM-2026041353,2026-04-15 16:45:00,CUST-8715,AGT-231,903,18.4,Transferred,2,Negative,Billing & Payment
IM-2026041354,2026-04-15 16:45:00,CUST-3876,AGT-232,1401,6.0,Resolved,3,Negative,Account Management
IM-2026041355,2026-04-15 16:45:00,CUST-6669,AGT-224,405,7.4,Transferred,1,Negative,Billing & Payment
IM-2026041356,2026-04-15 17:00:00,CUST-3911,AGT-213,395,12.2,Transferred,1,Negative,Account Management
IM-2026041357,2026-04-15 18:00:00,CUST-7397,AGT-203,291,11.8,Resolved,4,Positive,Technical Support
IM-2026041358,2026-04-15 18:30:00,CUST-6717,AGT-233,284,11.7,Transferred,5,Neutral,Technical Support
IM-2026041359,2026-04-15 19:00:00,CUST-4134,AGT-232,408,7.8,Resolved,1,Negative,Technical Support
IM-2026041360,2026-04-15 19:00:00,CUST-5452,AGT-230,654,13.4,Unresolved,1,Negative,Network Outage
IM-2026041361,2026-04-15 19:15:00,CUST-9416,AGT-227,355,6.2,Resolved,3,Negative,Billing & Payment
IM-2026041362,2026-04-15 20:00:00,CUST-5066,AGT-211,52,20.9,Resolved,5,Neutral,Account Management
IM-2026041363,2026-04-15 20:00:00,CUST-6160,AGT-213,742,13.7,Unresolved,2,Neutral,Account Management
IM-2026041364,2026-04-15 20:15:00,CUST-8352,AGT-218,180,18.1,Resolved,5,Neutral,Account Management
IM-2026041365,2026-04-15 20:15:00,CUST-8536,AGT-232,596,20.6,Resolved,1,Negative,Technical Support
IM-2026041366,2026-04-15 20:45:00,CUST-7187,AGT-230,299,7.4,Resolved,5,Positive,Network Outage
IM-2026041367,2026-04-15 20:45:00,CUST-9612,AGT-203,460,12.0,Resolved,1,Neutral,Network Outage
IM-2026041368,2026-04-15 21:30:00,CUST-1327,AGT-220,657,13.6,Resolved,2,Negative,Account Management
IM-2026041369,2026-04-15 22:00:00,CUST-3728,AGT-211,221,19.5,Resolved,5,Positive,Billing & Payment
IM-2026041370,2026-04-15 22:15:00,CUST-8840,AGT-218,1298,8.6,Resolved,1,Negative,Technical Support
IM-2026041371,2026-04-15 22:15:00,CUST-2752,AGT-220,268,14.2,Resolved,4,Negative,General Inquiry
IM-2026041372,2026-04-15 22:15:00,CUST-2764,AGT-231,507,8.3,Unresolved,2,Negative,Technical Support
IM-2026041373,2026-04-15 22:30:00,CUST-6467,AGT-214,580,8.4,Resolved,1,Negative,General Inquiry
IM-2026041374,2026-04-15 22:45:00,CUST-3418,AGT-221,183,6.9,Resolved,3,Positive,Network Outage
IM-2026041375,2026-04-15 22:45:00,CUST-6166,AGT-223,349,23.0,Resolved,2,Neutral,Network Outage
IM-2026041376,2026-04-15 23:00:00,CUST-8476,AGT-204,433,2.9,Resolved,2,Negative,General Inquiry
IM-2026041377,2026-04-15 23:15:00,CUST-9549,AGT-232,67,17.8,Resolved,5,Negative,Technical Support
IM-2026041378,2026-04-15 23:30:00,CUST-9199,AGT-205,60,13.5,Resolved,4,Positive,Billing & Payment
IM-2026041379,2026-04-16 00:15:00,CUST-4254,AGT-226,218,9.2,Resolved,5,Positive,Network Outage
IM-2026041380,2026-04-16 00:30:00,CUST-2932,AGT-231,329,10.7,Resolved,2,Negative,Account Management
IM-2026041381,2026-04-16 00:45:00,CUST-7546,AGT-216,202,15.0,Resolved,5,Neutral,Network Outage
IM-2026041382,2026-04-16 01:15:00,CUST-6310,AGT-216,108,14.3,Resolved,5,Positive,Billing & Payment
IM-2026041383,2026-04-16 01:45:00,CUST-2585,AGT-229,562,4.6,Resolved,1,Neutral,Billing & Payment
IM-2026041384,2026-04-16 02:00:00,CUST-9637,AGT-216,348,16.8,Resolved,1,Neutral,Account Management
IM-2026041385,2026-04-16 02:00:00,CUST-5367,AGT-223,292,8.4,Unresolved,4,Positive,Billing & Payment
IM-2026041386,2026-04-16 02:30:00,CUST-8425,AGT-220,211,15.0,Resolved,5,Neutral,Network Outage
IM-2026041387,2026-04-16 03:00:00,CUST-7610,AGT-226,96,6.8,Resolved,5,Neutral,Account Management
IM-2026041388,2026-04-16 03:15:00,CUST-4788,AGT-229,134,4.6,Resolved,4,Positive,Technical Support
IM-2026041389,2026-04-16 03:15:00,CUST-5861,AGT-231,67,15.1,Resolved,5,Positive,Technical Support
IM-2026041390,2026-04-16 03:15:00,CUST-5065,AGT-218,223,8.0,Resolved,5,Positive,Technical Support
IM-2026041391,2026-04-16 03:15:00,CUST-8068,AGT-215,114,16.3,Resolved,4,Neutral,General Inquiry
IM-2026041392,2026-04-16 03:30:00,CUST-5544,AGT-212,78,18.7,Resolved,5,Positive,Billing & Payment
IM-2026041393,2026-04-16 04:15:00,CUST-3516,AGT-231,50,9.8,Resolved,4,Neutral,Technical Support
IM-2026041394,2026-04-16 04:15:00,CUST-3547,AGT-216,798,5.7,Resolved,2,Neutral,Technical Support
IM-2026041395,2026-04-16 04:30:00,CUST-6897,AGT-223,431,7.0,Resolved,2,Negative,Billing & Payment
IM-2026041396,2026-04-16 05:00:00,CUST-7684,AGT-222,456,8.7,Transferred,1,Neutral,General Inquiry
IM-2026041397,2026-04-16 05:30:00,CUST-7494,AGT-215,76,8.0,Resolved,4,Positive,General Inquiry
IM-2026041398,2026-04-16 06:00:00,CUST-4051,AGT-226,119,14.7,Resolved,3,Positive,Technical Support
IM-2026041399,2026-04-16 06:00:00,CUST-3261,AGT-213,141,11.3,Resolved,5,Neutral,Technical Support
IM-2026041400,2026-04-16 06:15:00,CUST-1058,AGT-231,166,18.3,Resolved,3,Neutral,Technical Support
IM-2026041401,2026-04-16 06:15:00,CUST-5644,AGT-214,229,7.1,Resolved,4,Negative,Account Management
IM-2026041402,2026-04-16 06:45:00,CUST-2247,AGT-203,326,7.2,Unresolved,3,Negative,Network Outage
IM-2026041403,2026-04-16 07:00:00,CUST-9560,AGT-227,270,12.4,Resolved,4,Neutral,Network Outage
IM-2026041404,2026-04-16 07:00:00,CUST-1576,AGT-225,246,2.2,Transferred,4,Neutral,Account Management
IM-2026041405,2026-04-16 07:00:00,CUST-1984,AGT-221,299,16.1,Resolved,5,Positive,Billing & Payment
IM-2026041406,2026-04-16 07:30:00,CUST-2292,AGT-215,68,9.5,Resolved,4,Positive,Network Outage
IM-2026041407,2026-04-16 07:45:00,CUST-3252,AGT-211,95,11.8,Resolved,5,Neutral,Billing & Payment
IM-2026041408,2026-04-16 08:15:00,CUST-4915,AGT-229,270,10.6,Resolved,5,Positive,Network Outage
IM-2026041409,2026-04-16 08:30:00,CUST-5936,AGT-207,545,6.0,Transferred,3,Negative,Technical Support
IM-2026041410,2026-04-16 08:30:00,CUST-2798,AGT-223,180,15.5,Resolved,5,Positive,Billing & Payment
IM-2026041411,2026-04-16 08:30:00,CUST-1598,AGT-232,130,14.8,Resolved,4,Positive,Network Outage
IM-2026041412,2026-04-16 08:45:00,CUST-1797,AGT-208,382,8.8,Resolved,3,Negative,Network Outage
IM-2026041413,2026-04-16 09:15:00,CUST-9980,AGT-208,1194,10.8,Resolved,1,Negative,Technical Support
IM-2026041414,2026-04-16 09:15:00,CUST-2951,AGT-203,1152,6.5,Resolved,3,Negative,Billing & Payment
IM-2026041415,2026-04-16 09:30:00,CUST-8714,AGT-233,374,21.1,Unresolved,1,Negative,Account Management
IM-2026041416,2026-04-16 09:45:00,CUST-5208,AGT-233,163,8.3,Resolved,5,Positive,Billing & Payment
IM-2026041417,2026-04-16 09:45:00,CUST-6492,AGT-213,154,21.1,Resolved,3,Positive,Billing & Payment
IM-2026041418,2026-04-16 10:30:00,CUST-9025,AGT-209,73,11.7,Resolved,5,Positive,Account Management
IM-2026041419,2026-04-16 10:45:00,CUST-8005,AGT-229,1494,13.2,Unresolved,1,Neutral,Account Management
IM-2026041420,2026-04-16 11:00:00,CUST-6161,AGT-207,123,16.9,Resolved,5,Positive,Account Management
IM-2026041421,2026-04-16 11:45:00,CUST-4098,AGT-201,380,15.9,Unresolved,1,Negative,General Inquiry
IM-2026041422,2026-04-16 12:15:00,CUST-1175,AGT-227,331,13.0,Resolved,1,Neutral,Billing & Payment
IM-2026041423,2026-04-16 12:30:00,CUST-3733,AGT-210,263,8.6,Resolved,5,Negative,Technical Support
IM-2026041424,2026-04-16 12:30:00,CUST-6532,AGT-219,388,8.7,Unresolved,2,Neutral,Account Management
IM-2026041425,2026-04-16 13:00:00,CUST-1490,AGT-218,157,8.3,Resolved,3,Positive,General Inquiry
IM-2026041426,2026-04-16 13:30:00,CUST-5915,AGT-229,266,12.3,Unresolved,4,Positive,General Inquiry
IM-2026041427,2026-04-16 13:45:00,CUST-3904,AGT-219,84,4.6,Resolved,5,Positive,Technical Support
IM-2026041428,2026-04-16 14:15:00,CUST-7864,AGT-227,609,14.5,Resolved,2,Negative,Billing & Payment
IM-2026041429,2026-04-16 14:30:00,CUST-8668,AGT-213,76,12.8,Transferred,5,Neutral,Billing & Payment
IM-2026041430,2026-04-16 14:45:00,CUST-4832,AGT-225,1168,13.2,Resolved,1,Neutral,Network Outage
IM-2026041431,2026-04-16 15:00:00,CUST-2918,AGT-211,666,14.2,Resolved,2,Positive,General Inquiry
IM-2026041432,2026-04-16 15:00:00,CUST-1862,AGT-204,411,9.5,Unresolved,1,Negative,Network Outage
IM-2026041433,2026-04-16 15:15:00,CUST-4140,AGT-227,310,9.7,Transferred,1,Negative,Account Management
IM-2026041434,2026-04-16 15:30:00,CUST-5751,AGT-212,383,13.9,Unresolved,2,Negative,General Inquiry
IM-2026041435,2026-04-16 16:00:00,CUST-8772,AGT-221,812,21.6,Resolved,3,Negative,Technical Support
IM-2026041436,2026-04-16 16:00:00,CUST-3436,AGT-213,172,18.6,Resolved,5,Neutral,Network Outage
IM-2026041437,2026-04-16 16:15:00,CUST-1411,AGT-222,291,15.1,Resolved,4,Positive,Billing & Payment
IM-2026041438,2026-04-16 16:15:00,CUST-5875,AGT-231,257,9.3,Resolved,4,Positive,Account Management
IM-2026041439,2026-04-16 16:15:00,CUST-6087,AGT-222,547,18.8,Unresolved,1,Negative,Billing & Payment
IM-2026041440,2026-04-16 16:45:00,CUST-9019,AGT-234,400,7.6,Unresolved,3,Positive,Network Outage
IM-2026041441,2026-04-16 16:45:00,CUST-4584,AGT-234,909,10.8,Resolved,2,Negative,Technical Support
IM-2026041442,2026-04-16 17:15:00,CUST-3656,AGT-229,247,16.0,Resolved,5,Positive,Technical Support
IM-2026041443,2026-04-16 17:15:00,CUST-1919,AGT-211,278,12.7,Resolved,4,Neutral,Network Outage
IM-2026041444,2026-04-16 17:45:00,CUST-4725,AGT-202,548,18.2,Resolved,1,Negative,Technical Support
IM-2026041445,2026-04-16 18:15:00,CUST-4315,AGT-214,172,13.9,Resolved,5,Neutral,Billing & Payment
IM-2026041446,2026-04-16 18:45:00,CUST-5734,AGT-230,771,20.5,Resolved,1,Negative,Account Management
IM-2026041447,2026-04-16 19:15:00,CUST-8216,AGT-233,747,7.7,Unresolved,2,Negative,Technical Support
IM-2026041448,2026-04-16 19:30:00,CUST-5684,AGT-228,467,5.0,Transferred,1,Negative,Network Outage
IM-2026041449,2026-04-16 19:30:00,CUST-5721,AGT-209,230,13.4,Resolved,5,Positive,Technical Support
IM-2026041450,2026-04-16 19:30:00,CUST-7081,AGT-205,466,13.0,Resolved,1,Negative,General Inquiry
IM-2026041451,2026-04-16 20:00:00,CUST-3183,AGT-205,594,16.8,Resolved,1,Negative,Account Management
IM-2026041452,2026-04-16 20:15:00,CUST-8589,AGT-227,438,8.2,Unresolved,1,Neutral,Technical Support
IM-2026041453,2026-04-16 20:15:00,CUST-6048,AGT-219,132,17.4,Resolved,4,Neutral,Technical Support
IM-2026041454,2026-04-16 20:30:00,CUST-1939,AGT-223,128,12.6,Resolved,3,Positive,Network Outage
IM-2026041455,2026-04-16 20:45:00,CUST-9422,AGT-204,168,18.3,Resolved,5,Neutral,General Inquiry
IM-2026041456,2026-04-16 20:45:00,CUST-8964,AGT-223,136,13.1,Unresolved,5,Positive,Account Management
IM-2026041457,2026-04-16 21:30:00,CUST-1122,AGT-227,100,15.1,Resolved,4,Positive,Account Management
IM-2026041458,2026-04-16 21:45:00,CUST-1871,AGT-209,285,13.8,Unresolved,4,Negative,Account Management
IM-2026041459,2026-04-16 22:00:00,CUST-6550,AGT-224,613,11.7,Resolved,1,Negative,Network Outage
IM-2026041460,2026-04-16 22:30:00,CUST-1258,AGT-209,597,13.7,Resolved,1,Negative,Billing & Payment
IM-2026041461,2026-04-16 22:30:00,CUST-3002,AGT-224,1010,15.1,Unresolved,1,Negative,Technical Support
IM-2026041462,2026-04-16 22:45:00,CUST-1091,AGT-217,379,16.1,Resolved,1,Neutral,Technical Support
IM-2026041463,2026-04-16 23:00:00,CUST-9832,AGT-234,856,12.9,Resolved,2,Negative,Account Management
IM-2026041464,2026-04-16 23:00:00,CUST-9704,AGT-214,78,11.0,Resolved,5,Neutral,General Inquiry
IM-2026041465,2026-04-17 00:00:00,CUST-3215,AGT-218,105,18.1,Resolved,4,Neutral,Billing & Payment
IM-2026041466,2026-04-17 00:15:00,CUST-8598,AGT-226,852,2.0,Unresolved,1,Negative,Technical Support
IM-2026041467,2026-04-17 00:30:00,CUST-8630,AGT-206,468,8.6,Unresolved,2,Negative,Network Outage
IM-2026041468,2026-04-17 00:30:00,CUST-6628,AGT-210,51,7.6,Resolved,5,Positive,Technical Support
IM-2026041469,2026-04-17 00:30:00,CUST-3041,AGT-215,202,14.3,Resolved,5,Negative,Technical Support
IM-2026041470,2026-04-17 00:45:00,CUST-2613,AGT-224,402,10.2,Resolved,2,Negative,Technical Support
IM-2026041471,2026-04-17 01:15:00,CUST-6067,AGT-229,826,16.3,Transferred,1,Neutral,Technical Support
IM-2026041472,2026-04-17 01:45:00,CUST-9867,AGT-212,198,14.0,Transferred,5,Negative,General Inquiry
IM-2026041473,2026-04-17 01:45:00,CUST-6686,AGT-232,619,17.5,Transferred,2,Negative,General Inquiry
IM-2026041474,2026-04-17 02:15:00,CUST-9144,AGT-224,116,9.4,Resolved,4,Neutral,Account Management
IM-2026041475,2026-04-17 02:15:00,CUST-6965,AGT-228,923,2.2,Resolved,2,Negative,Technical Support
IM-2026041476,2026-04-17 02:30:00,CUST-1139,AGT-229,166,16.3,Resolved,5,Positive,Account Management
IM-2026041477,2026-04-17 03:45:00,CUST-9536,AGT-214,48,15.3,Resolved,3,Positive,Technical Support
IM-2026041478,2026-04-17 03:45:00,CUST-8548,AGT-206,673,18.1,Resolved,2,Negative,Billing & Payment
IM-2026041479,2026-04-17 04:00:00,CUST-1395,AGT-218,532,16.5,Resolved,1,Negative,Network Outage
IM-2026041480,2026-04-17 04:30:00,CUST-7162,AGT-218,598,11.0,Unresolved,1,Neutral,Account Management
IM-2026041481,2026-04-17 04:45:00,CUST-7876,AGT-227,219,10.7,Resolved,3,Positive,Technical Support
IM-2026041482,2026-04-17 04:45:00,CUST-2587,AGT-210,229,14.0,Resolved,5,Negative,Network Outage
IM-2026041483,2026-04-17 05:00:00,CUST-9751,AGT-228,288,11.8,Resolved,5,Positive,Account Management
IM-2026041484,2026-04-17 06:00:00,CUST-2242,AGT-217,189,20.4,Resolved,4,Positive,Billing & Payment
IM-2026041485,2026-04-17 06:15:00,CUST-4157,AGT-225,158,23.2,Resolved,4,Positive,Account Management
IM-2026041486,2026-04-17 06:15:00,CUST-5154,AGT-231,147,14.8,Resolved,5,Positive,General Inquiry
IM-2026041487,2026-04-17 06:15:00,CUST-3578,AGT-203,118,15.6,Resolved,4,Positive,Billing & Payment
IM-2026041488,2026-04-17 06:30:00,CUST-8150,AGT-213,57,11.3,Resolved,5,Positive,Network Outage
IM-2026041489,2026-04-17 07:00:00,CUST-6108,AGT-215,1283,18.3,Unresolved,3,Neutral,Account Management
IM-2026041490,2026-04-17 07:15:00,CUST-2177,AGT-203,111,8.0,Resolved,4,Positive,Technical Support
IM-2026041491,2026-04-17 07:30:00,CUST-2482,AGT-207,304,16.3,Resolved,1,Negative,Account Management
IM-2026041492,2026-04-17 07:30:00,CUST-6291,AGT-206,597,13.7,Unresolved,1,Negative,Billing & Payment
IM-2026041493,2026-04-17 07:45:00,CUST-1852,AGT-226,268,12.3,Transferred,4,Positive,Network Outage
IM-2026041494,2026-04-17 08:00:00,CUST-9498,AGT-215,120,12.7,Resolved,5,Positive,Technical Support
IM-2026041495,2026-04-17 08:15:00,CUST-9340,AGT-216,72,12.8,Unresolved,4,Neutral,Account Management
IM-2026041496,2026-04-17 08:30:00,CUST-5996,AGT-202,580,15.4,Transferred,2,Negative,Technical Support
IM-2026041497,2026-04-17 09:00:00,CUST-1243,AGT-232,682,20.4,Unresolved,1,Negative,Account Management
IM-2026041498,2026-04-17 09:00:00,CUST-4024,AGT-221,868,13.5,Unresolved,2,Positive,Technical Support
IM-2026041499,2026-04-17 09:15:00,CUST-3852,AGT-224,69,4.4,Resolved,4,Neutral,Billing & Payment
IM-2026041500,2026-04-17 09:45:00,CUST-5430,AGT-223,60,19.8,Resolved,5,Positive,Billing & Payment
IM-2026041501,2026-04-17 10:00:00,CUST-6557,AGT-224,302,12.3,Resolved,1,Neutral,Billing & Payment
IM-2026041502,2026-04-17 10:15:00,CUST-3859,AGT-223,215,12.8,Resolved,4,Positive,General Inquiry
IM-2026041503,2026-04-17 10:15:00,CUST-9811,AGT-206,213,14.8,Resolved,4,Positive,Billing & Payment
IM-2026041504,2026-04-17 10:30:00,CUST-7264,AGT-223,137,8.0,Resolved,4,Positive,General Inquiry
IM-2026041505,2026-04-17 10:45:00,CUST-1789,AGT-223,450,6.0,Resolved,2,Negative,Technical Support
IM-2026041506,2026-04-17 11:00:00,CUST-8895,AGT-218,742,12.3,Unresolved,2,Negative,Technical Support
IM-2026041507,2026-04-17 11:15:00,CUST-1989,AGT-201,133,9.6,Resolved,5,Positive,Billing & Payment
